user_id,name,age,gender,height_cm,weight_kg,goal,activity_level,steps_per_day,calories_intake,calories_burned,protein_intake_g,carbs_intake_g,fat_intake_g,water_intake_l,sleep_hours,workout_type,workout_duration_min,diet_type,body_fat_pct,heart_rate_avg,blood_pressure_sys,blood_pressure_dia,stress_level,mood,weekly_progress,trainer_assigned,membership_type,last_active_days,bmi
U0772,User772,51,Male,157.0,92.0,Weight Loss,Low,7661,3589,157,123,384.0,119,3.3,9.2,Mixed,135,Keto,17.6,67,116,85,3,Tired,1.11,No,Free,11,37.32
U0773,User773,25,Male,169.0,68.0,Muscle Gain,High,2405,3255,467,92,263.0,108,3.4,7.7,Cardio,143,High Protein,26.8,67,133,66,3,Energetic,0.71,No,Free,42,23.81
U0774,User774,41,Female,175.0,96.0,Muscle Gain,Low,12869,3719,182,110,350.0,99,2.6,4.3,Yoga,144,Balanced,8.4,70,128,94,5,Stressed,-2.49,Yes,Premium,37,31.35
U0775,User775,44,Male,151.0,58.0,Maintain Fitness,Low,12391,2117,1130,60,192.0,118,4.3,8.3,Strength,62,Vegan,9.0,83,122,82,1,Stressed,-1.19,Yes,Free,21,25.44
U0776,User776,32,Female,194.0,50.0,Maintain Fitness,Medium,17188,3445,1178,30,397.0,113,2.7,7.6,Mixed,129,Keto,17.5,95,130,75,1,Stressed,1.72,No,Free,2,13.29
U0777,User777,39,Female,168.0,84.0,Maintain Fitness,Low,2331,2599,266,144,382.0,89,1.7,6.5,Cardio,29,Vegan,12.6,70,113,88,4,Tired,-0.27,No,Premium,6,29.76
U0778,,57,mal,,,Muscle Gain,Medium,8618,3607,746,127,,97,3.9,8.9,,88,High Protein,21.0,104,117,92,4,Happy,-1.95,No,,38,26.57
U0779,User779,33,Female,164.0,105.0,Muscle Gain,Medium,13077,2776,1050,95,141.0,85,3.2,6.4,Cardio,49,High Protein,34.8,65,142,90,5,Tired,-2.29,No,Free,27,39.04
U0780,User780,18,Male,176.0,72.0,Weight Loss,Medium,2543,1626,329,131,376.0,37,2.7,4.4,Strength,113,Keto,12.5,83,140,94,4,Tired,-1.42,No,Free,34,23.24
U0781,,59,Male,,,Muscle Gain,High,16167,1846,674,107,,103,2.5,8.9,,119,High Protein,27.3,65,128,89,5,Happy,0.22,No,,10,17.54
U0782,User782,20,Female,179.0,55.0,Maintain Fitness,High,11656,2349,1199,58,392.0,55,2.3,8.9,Cardio,23,Vegan,12.9,97,116,81,2,Tired,-0.85,No,Free,16,17.17
U0783,User783,40,Female,167.0,73.0,Weight Loss,Medium,9714,3286,1002,104,157.0,25,2.3,8.9,Mixed,28,Balanced,30.2,91,127,87,4,Happy,-1.84,No,Premium,1,26.18
U0784,User784,37,Female,181.0,91.0,Maintain Fitness,High,9895,2052,399,96,165.0,77,3.1,5.4,Mixed,133,High Protein,17.6,70,122,79,5,Tired,-1.37,No,Premium,36,27.78
U0785,User785,57,Female,194.0,64.0,Weight Loss,Medium,2894,1730,374,107,288.0,31,1.3,4.8,Cardio,84,High Protein,18.1,85,131,73,3,Energetic,1.18,Yes,Premium,15,17.0
U0786,User786,31,Female,158.0,71.0,Weight Loss,High,16082,1682,922,130,375.0,102,3.8,7.5,Yoga,102,High Protein,8.8,75,116,85,1,Tired,1.95,Yes,Free,32,28.44
U0787,User787,23,Female,166.0,95.0,Maintain Fitness,High,16504,1766,780,51,338.0,38,2.5,4.1,Mixed,132,Balanced,22.1,61,141,74,4,Happy,-2.45,No,Premium,31,34.48
U0788,User788,62,Male,161.0,89.0,Weight Loss,Medium,2113,1951,1137,35,396.0,67,2.5,9.1,Cardio,121,Keto,13.9,104,108,67,5,Stressed,-0.11,No,Premium,8,34.34
U0789,User789,33,Male,189.0,53.0,Maintain Fitness,Low,7331,1613,704,89,280.0,75,3.5,7.0,Cardio,46,Balanced,32.9,62,127,88,3,Stressed,-1.08,No,Premium,41,14.84
U0790,User790,29,Female,176.0,57.0,Maintain Fitness,Low,11404,2573,169,38,109.0,20,3.2,8.0,Mixed,119,Balanced,26.5,57,135,93,3,Stressed,-2.9,No,Premium,11,18.4
U0791,User791,24,Female,187.0,80.0,Weight Loss,Low,4256,2080,371,87,140.0,97,2.1,4.8,Yoga,129,Vegan,21.4,99,125,68,4,Energetic,0.37,No,Free,24,22.88
U0792,User792,54,Female,178.0,55.0,Muscle Gain,Low,16299,1745,783,115,196.0,52,2.4,4.3,Yoga,31,High Protein,19.7,89,119,81,5,Happy,-0.49,Yes,Premium,9,17.36
U0793,User793,30,Female,184.0,47.0,Weight Loss,Low,14481,2238,1187,62,350.0,113,2.7,4.3,Mixed,97,Vegan,29.8,87,130,94,4,Stressed,-1.08,No,Free,32,13.88
U0794,User794,31,mal,185.0,45.0,Maintain Fitness,Low,4547,2728,1010,55,145.0,76,2.6,5.6,Cardio,147,Keto,23.1,84,132,72,2,Happy,2.78,Yes,Free,33,13.15
U0795,User795,47,Male,162.0,97.0,Weight Loss,Low,10216,3232,205,73,196.0,29,2.6,9.2,Yoga,76,High Protein,10.5,87,111,88,5,Energetic,1.19,Yes,Premium,40,36.96
U0796,User796,39,Male,184.0,88.0,Muscle Gain,Low,11850,2443,390,49,227.0,65,2.5,6.0,Strength,83,High Protein,8.8,61,114,85,5,Stressed,2.03,No,Free,32,25.99
U0797,User797,64,Female,181.0,96.0,Muscle Gain,Low,16433,2985,162,152,289.0,111,2.5,6.2,Strength,96,Keto,8.7,76,121,89,1,Tired,-0.24,Yes,Premium,32,29.3
U0798,User798,61,Female,162.0,53.0,Maintain Fitness,Low,6947,2056,412,96,193.0,95,3.7,3.7,Mixed,54,Balanced,26.7,79,142,73,2,Happy,-0.38,Yes,Free,1,20.2
U0799,User799,46,Female,180.0,79.0,Muscle Gain,Low,13373,2126,782,81,330.0,47,2.7,4.4,Cardio,128,High Protein,29.6,104,107,78,5,Happy,-0.87,Yes,Premium,27,24.38
U0800,User800,38,Male,152.0,46.0,Weight Loss,Medium,9169,2977,1013,42,148.0,23,3.2,4.1,Yoga,38,High Protein,25.9,82,109,89,3,Tired,1.15,Yes,Premium,40,19.91
U0801,User801,24,Male,193.0,68.0,Muscle Gain,Medium,8086,2737,1005,117,261.0,60,3.3,3.8,Mixed,57,Vegan,18.6,86,132,85,1,Happy,2.63,Yes,Free,28,18.26
U0802,User802,32,Male,167.0,106.0,Weight Loss,High,8098,2217,860,54,236.0,86,2.7,8.6,Mixed,50,High Protein,15.4,80,123,90,4,Tired,-1.71,Yes,Premium,40,38.01
U0803,User803,37,Male,194.0,90.0,Weight Loss,Medium,8878,1728,643,156,126.0,57,2.8,8.1,Strength,81,Keto,13.4,101,111,75,4,Tired,-0.46,No,Free,39,23.91
U0804,User804,33,Female,191.0,106.0,Weight Loss,Low,8622,3133,1070,78,289.0,79,3.6,9.2,Mixed,136,Vegan,27.0,99,108,93,1,Happy,0.18,Yes,Premium,36,29.06
U0805,User805,61,Female,159.0,64.0,Weight Loss,Low,17396,2542,217,154,191.0,57,1.3,9.0,Mixed,65,Vegan,13.3,73,109,71,2,Tired,1.7,Yes,Premium,28,25.32
U0806,User806,51,Male,182.0,94.0,Weigh Loss,High,16158,1569,332,135,318.0,28,2.8,6.7,Strength,95,High Protein,13.6,98,131,73,3,Stressed,-0.52,Yes,Free,44,28.38
U0807,User807,51,Female,164.0,92.0,Muscle Gain,Low,4521,2096,709,85,102.0,35,2.5,6.8,Strength,101,Balanced,20.9,63,141,74,5,Happy,1.59,Yes,Premium,40,34.21
U0808,User808,29,Female,156.0,49.0,Muscle Gain,Medium,14747,2530,600,46,119.0,58,4.4,8.8,Yoga,89,High Protein,18.1,103,135,66,4,Energetic,1.76,Yes,Premium,13,20.13
U0809,User809,58,Female,194.0,55.0,Weight Loss,High,9624,1909,891,37,230.0,59,1.6,5.3,Yoga,96,Balanced,18.3,71,130,89,2,Stressed,-0.53,Yes,Free,29,14.61
U0810,User810,62,Female,191.0,83.0,Maintain Fitness,High,2528,1725,723,126,271.0,45,3.1,7.1,Yoga,133,High Protein,27.2,68,139,84,2,Tired,-0.41,Yes,Free,31,22.75
U0811,User811,61,Female,165.0,62.0,Muscle Gain,Low,11227,1742,287,129,136.0,107,3.6,4.8,Strength,16,High Protein,31.2,75,120,65,5,Tired,-0.68,No,Premium,33,22.77
U0812,,47,Female,,,Weight Loss,Medium,9541,2473,383,46,,118,3.8,7.4,,42,Vegan,12.1,102,114,88,3,Tired,1.04,Yes,,24,24.42
U0813,,21,mal,,,Weight Loss,Medium,11264,3286,351,49,,100,2.1,9.1,,99,High Protein,30.5,80,127,78,1,Stressed,0.92,No,,3,19.03
U0814,User814,57,Female,153.0,51.0,Maintain Fitness,Low,2754,1673,420,126,207.0,31,2.5,7.9,Cardio,61,Keto,23.1,68,135,87,1,Energetic,1.08,Yes,Premium,10,21.79
U0815,User815,64,Male,179.0,52.0,Muscle Gain,High,16273,2014,1103,152,315.0,105,3.9,8.6,Cardio,48,High Protein,32.1,79,132,83,5,Happy,0.72,Yes,Premium,39,16.23
U0816,User816,31,Male,154.0,79.0,Muscle Gain,Medium,16750,2293,402,47,398.0,28,3.6,7.4,Cardio,60,Vegan,33.3,92,117,69,5,Happy,-1.71,Yes,Free,1,33.31
U0817,User817,56,Male,192.0,63.0,Muscle Gain,High,10702,2104,1165,142,234.0,95,3.6,4.4,Mixed,90,Vegan,14.7,83,122,81,4,Tired,-1.26,Yes,Premium,9,17.09
U0818,User818,21,Female,172.0,98.0,Weight Loss,High,4253,2981,938,93,223.0,21,3.7,6.4,Strength,146,Vegan,12.3,103,135,94,4,Energetic,-1.28,No,Premium,17,33.13
U0819,User819,50,Male,168.0,61.0,Weight Loss,High,8346,2715,678,138,158.0,109,1.7,4.4,Strength,48,Balanced,17.2,68,123,80,2,Tired,-2.12,No,Free,3,21.61
U0820,User820,64,Female,155.0,71.0,Muscle Gain,High,2548,2232,445,72,343.0,32,3.1,8.6,Cardio,24,Balanced,28.8,61,111,85,2,Tired,0.78,Yes,Premium,10,29.55
U0821,User821,26,Male,167.0,75.0,Muscle Gain,High,9240,2354,400,112,133.0,57,2.5,8.3,Cardio,97,High Protein,16.8,101,117,76,1,Tired,-1.23,No,Premium,39,26.89
U0822,User822,27,Female,154.0,76.0,Muscle Gain,High,6489,1890,831,49,371.0,96,2.9,4.4,Cardio,138,Keto,14.5,64,113,83,4,Tired,2.75,No,Premium,5,32.05
U0823,User823,31,Female,169.0,106.0,Weight Loss,Low,8818,3091,1073,151,136.0,91,4.0,7.5,Cardio,107,High Protein,12.8,72,144,79,3,Happy,-0.16,Yes,Free,17,37.11
U0824,User824,33,Female,194.0,100.0,Muscle Gain,High,7802,3556,810,37,284.0,27,3.6,6.1,Strength,147,High Protein,15.5,94,113,85,3,Energetic,-2.52,Yes,Free,38,26.57
U0825,User825,23,Male,157.0,46.0,Muscle Gain,Medium,3946,3581,979,144,343.0,24,1.7,6.2,Strength,124,Vegan,15.3,85,108,90,2,Energetic,-0.95,No,Premium,22,18.66
U0826,User826,51,mal,156.0,50.0,Muscle Gain,High,17616,2830,390,101,189.0,51,1.9,8.4,Strength,141,High Protein,31.5,79,135,68,4,Happy,1.5,Yes,Premium,32,20.55
U0827,User827,47,Female,192.0,58.0,Weight Loss,Low,14847,1792,1135,93,318.0,56,4.4,5.0,Yoga,105,Balanced,26.7,96,127,70,4,Happy,0.84,Yes,Free,37,15.73
U0828,User828,33,Female,188.0,88.0,Maintain Fitness,High,8162,3764,1056,115,131.0,73,2.7,8.9,Strength,100,Keto,27.0,103,126,93,3,Tired,1.61,No,Premium,11,24.9
U0829,User829,43,Female,158.0,90.0,Weight Loss,High,4544,3519,919,73,211.0,109,1.8,6.2,Cardio,33,Balanced,29.9,56,129,79,4,Energetic,2.8,Yes,Free,6,36.05
U0830,User830,54,Female,191.0,71.0,Maintain Fitness,Medium,12572,1678,721,40,190.0,74,2.9,6.8,Mixed,93,Vegan,33.8,88,105,88,3,Tired,-1.65,No,Free,35,19.46
U0831,User831,61,Female,190.0,72.0,Maintain Fitness,Medium,17026,2828,348,129,367.0,109,3.7,5.3,Mixed,104,Keto,34.2,68,128,76,4,Tired,-1.78,Yes,Premium,40,19.94
U0832,User832,64,Female,151.0,51.0,Weight Loss,Low,17276,1967,196,79,356.0,29,1.3,7.5,Mixed,18,Keto,19.0,70,133,88,3,Energetic,-2.51,No,Premium,14,22.37
U0833,User833,48,Female,162.0,55.0,Maintain Fitness,High,13696,1883,981,109,347.0,76,4.0,8.9,Mixed,23,High Protein,29.1,103,109,89,2,Happy,-2.56,Yes,Free,28,20.96
U0834,User834,22,Female,190.0,95.0,Maintain Fitness,Medium,6743,3082,985,134,269.0,20,3.7,3.5,Mixed,146,Vegan,9.3,85,143,81,2,Stressed,1.5,No,Premium,8,26.32
U0835,User835,62,Male,192.0,104.0,Maintain Fitness,High,7277,1957,402,45,169.0,95,3.5,8.7,Strength,67,Balanced,31.7,101,125,68,5,Happy,-2.32,Yes,Free,37,28.21
U0836,User836,23,Male,163.0,80.0,Weight Loss,High,7204,2645,199,63,238.0,91,1.5,6.8,Mixed,30,Keto,14.5,98,134,65,3,Stressed,0.26,No,Premium,29,30.11
U0837,User837,59,Female,163.0,77.0,Weight Loss,Medium,13317,1754,517,120,197.0,104,2.0,4.4,Cardio,72,Vegan,29.3,99,140,73,2,Tired,-2.71,No,Premium,25,28.98
U0838,User838,59,Female,180.0,109.0,Muscle Gain,Medium,10040,2141,1180,91,232.0,109,4.2,5.2,Strength,73,Vegan,23.7,83,120,90,1,Happy,-1.34,Yes,Free,31,33.64
U0839,User839,32,Male,159.0,53.0,Maintain Fitness,Medium,7834,2174,420,58,360.0,88,1.4,4.0,Cardio,15,High Protein,32.0,97,136,66,2,Stressed,-0.95,Yes,Free,28,20.96
U0840,User840,21,Male,174.0,63.0,Maintain Fitness,Low,9419,2382,1089,130,351.0,34,1.7,9.2,Mixed,75,Balanced,16.5,73,142,93,4,Stressed,1.57,No,Premium,32,20.81
U0841,User841,18,Male,188.0,83.0,Weight Loss,High,17069,3739,691,79,300.0,63,4.3,8.3,Cardio,120,High Protein,28.6,73,121,65,4,Stressed,-2.94,No,Premium,5,23.48
U0842,User842,41,Female,172.0,101.0,Maintain Fitness,Low,11649,2450,1155,145,121.0,21,1.8,9.2,Mixed,128,Balanced,25.4,94,127,83,5,Happy,1.74,Yes,Free,42,34.14
U0843,User843,34,Female,171.0,84.0,Muscle Gain,Low,15485,2233,1164,159,365.0,61,3.3,6.6,Mixed,83,Keto,25.7,73,137,70,1,Energetic,1.16,No,Premium,43,28.73
U0844,,60,mal,,,Maintain Fitness,Low,10860,2995,1105,86,,90,3.1,3.9,,41,Vegan,34.2,69,123,91,5,Tired,-2.78,No,,30,18.79
U0845,User845,38,Female,181.0,68.0,Muscle Gain,Low,13547,2306,823,150,142.0,117,4.2,4.4,Yoga,31,Vegan,21.6,83,141,78,5,Stressed,1.14,Yes,Free,33,20.76
U0846,User846,42,Female,172.0,80.0,Muscle Gain,Medium,10308,2723,929,82,324.0,60,1.5,6.4,Yoga,26,Keto,20.2,83,133,92,2,Happy,-1.83,Yes,Free,42,27.04
U0847,User847,58,Female,175.0,85.0,Maintain Fitness,Low,8853,1931,670,157,190.0,60,3.4,8.9,Cardio,36,High Protein,14.2,57,123,82,5,Tired,-1.3,Yes,Premium,28,27.76
U0848,User848,43,Male,150.0,103.0,Muscle Gain,High,11771,1665,247,107,348.0,103,4.5,4.3,Cardio,84,Keto,25.1,57,108,89,1,Happy,1.25,Yes,Premium,29,45.78
U0849,User849,58,mal,174.0,81.0,Weight Loss,Medium,5477,2039,1038,47,190.0,22,2.0,5.9,Mixed,144,Balanced,15.1,69,110,85,2,Tired,1.2,No,Premium,14,26.75
U0850,User850,28,Female,193.0,93.0,Muscle Gain,Low,3108,2485,645,151,187.0,24,1.4,5.0,Mixed,65,High Protein,34.8,82,128,81,4,Energetic,-2.18,Yes,Premium,13,24.97
U0851,User851,32,Male,177.0,100.0,Weigh Loss,Low,2677,3075,565,123,108.0,46,4.0,6.0,Cardio,147,Keto,32.2,84,124,71,3,Happy,-2.29,Yes,Free,23,31.92
U0852,User852,64,Male,187.0,89.0,Maintain Fitness,Medium,6173,1640,491,109,321.0,113,2.9,3.8,Strength,91,Keto,32.6,81,141,83,5,Tired,1.55,No,Premium,26,25.45
U0853,User853,51,Male,180.0,81.0,Maintain Fitness,Low,2050,2568,200,152,164.0,79,2.3,4.1,Cardio,32,Keto,24.8,57,114,74,5,Tired,-1.03,Yes,Free,38,25.0
U0854,User854,19,Female,177.0,98.0,Muscle Gain,High,13999,1998,753,101,372.0,89,3.6,7.4,Yoga,127,Keto,9.8,95,138,92,5,Tired,-0.29,No,Free,3,31.28
U0855,User855,26,Male,190.0,75.0,Weight Loss,Medium,4870,1586,511,109,331.0,75,2.4,6.8,Mixed,113,Keto,20.2,82,136,92,5,Stressed,2.65,Yes,Free,31,20.78
U0856,User856,32,Male,194.0,87.0,Weight Loss,Medium,10201,3368,370,69,373.0,99,2.0,6.7,Cardio,124,High Protein,26.2,83,111,85,1,Stressed,-0.84,No,Premium,41,23.12
U0857,User857,55,Female,175.0,97.0,Maintain Fitness,Medium,2422,3581,441,123,272.0,26,2.5,7.6,Strength,47,High Protein,15.2,56,117,80,1,Tired,1.17,Yes,Free,31,31.67
U0858,User858,46,mal,167.0,73.0,Maintain Fitness,meduim,8651,1524,961,75,270.0,35,2.3,8.8,Yoga,119,Vegan,18.6,70,136,71,4,Tired,-0.11,Yes,Free,13,26.18
U0859,User859,34,Male,165.0,101.0,Muscle Gain,Medium,13999,1598,983,79,199.0,92,2.5,7.4,Cardio,73,Vegan,22.3,81,137,83,4,Energetic,1.52,No,Premium,28,37.1
U0860,User860,35,Male,164.0,58.0,Muscle Gain,High,15114,2576,566,129,104.0,60,4.4,4.6,Cardio,129,Keto,14.5,71,134,85,3,Tired,-1.6,No,Free,9,21.56
U0861,User861,45,Male,152.0,65.0,Maintain Fitness,Low,3692,2016,295,130,135.0,51,1.4,8.8,Strength,78,Vegan,26.8,76,138,67,4,Stressed,2.15,No,Free,33,28.13
U0862,User862,51,Male,175.0,103.0,Maintain Fitness,Low,7700,2608,197,117,369.0,25,1.9,4.8,Mixed,70,Keto,18.6,92,135,85,3,Happy,1.1,Yes,Premium,1,33.63
U0863,User863,32,Female,169.0,76.0,Muscle Gain,Low,4303,1509,987,134,283.0,73,3.8,5.9,Strength,62,Balanced,32.3,60,141,94,2,Energetic,-0.5,Yes,Free,30,26.61
U0864,User864,39,Female,176.0,48.0,Maintain Fitness,High,11481,3649,1126,120,160.0,50,2.8,4.1,Mixed,93,Balanced,12.1,58,119,79,1,Happy,-2.75,Yes,Premium,24,15.5
U0865,User865,43,Female,155.0,47.0,Maintain Fitness,Low,12347,3548,389,87,215.0,115,3.4,5.0,Yoga,138,High Protein,29.3,79,112,74,5,Tired,0.56,Yes,Free,3,19.56
U0866,User866,50,Female,176.0,88.0,Muscle Gain,meduim,16777,1424,246,95,341.0,72,1.7,4.8,Mixed,133,High Protein,27.8,64,140,82,2,Happy,1.07,No,Free,9,28.41
U0867,User867,54,Male,157.0,76.0,Maintain Fitness,Low,2906,2311,944,78,365.0,66,4.1,7.2,Mixed,92,Balanced,10.6,69,144,74,3,Happy,2.85,No,Premium,5,30.83
U0868,User868,18,Male,168.0,99.0,Maintain Fitness,Medium,11049,2416,811,95,155.0,23,2.3,4.5,Yoga,82,Balanced,26.5,94,127,91,1,Happy,1.05,No,Premium,22,35.08
U0869,User869,38,Female,184.0,57.0,Weight Loss,Low,16267,2252,316,33,186.0,89,2.0,5.3,Mixed,31,Vegan,22.4,55,124,74,5,Energetic,2.71,Yes,Free,10,16.84
U0870,User870,24,Male,177.0,94.0,Maintain Fitness,Low,7475,1606,626,109,197.0,38,3.6,7.0,Mixed,94,Vegan,19.2,93,125,66,4,Tired,-1.66,No,Premium,11,30.0
U0871,User871,30,Female,150.0,60.0,Muscle Gain,Low,11533,2829,618,152,351.0,90,3.4,6.7,Mixed,21,Vegan,34.3,92,118,77,1,Stressed,1.86,No,Premium,44,26.67
U0872,User872,49,Male,155.0,80.0,Maintain Fitness,High,9213,3697,979,148,260.0,57,3.7,5.7,Yoga,144,Balanced,28.9,79,125,66,2,Happy,-1.42,Yes,Free,23,33.3
U0873,User873,61,Male,169.0,102.0,Weigh Loss,Low,13289,2981,437,121,272.0,114,4.1,8.2,Cardio,63,High Protein,20.6,83,130,76,3,Energetic,-1.46,Yes,Free,13,35.71
U0874,User874,48,Female,189.0,77.0,Muscle Gain,High,7513,3358,496,45,370.0,48,1.4,7.2,Yoga,123,High Protein,24.4,68,132,68,4,Energetic,2.68,No,Free,37,21.56
U0875,User875,58,Male,190.0,64.0,Weight Loss,Medium,15196,3417,874,64,174.0,97,2.6,7.5,Yoga,28,Vegan,14.6,74,106,67,3,Stressed,0.52,Yes,Premium,38,17.73
U0876,,22,Male,,,Weight Loss,High,15234,2586,954,44,,39,2.6,5.8,,130,Keto,14.2,71,111,93,4,Stressed,0.76,No,,13,28.04
U0877,User877,63,Female,163.0,65.0,Muscle Gain,Low,5435,2881,391,70,237.0,29,1.2,6.5,Yoga,44,Vegan,10.5,84,112,65,4,Energetic,-2.2,No,Premium,9,24.46
U0878,User878,42,Male,184.0,73.0,Muscle Gain,High,17483,2300,839,45,377.0,87,2.7,6.7,Cardio,58,Balanced,9.6,73,127,93,4,Happy,-2.39,No,Free,0,21.56
U0879,User879,54,Male,186.0,62.0,Muscle Gain,High,8357,3324,277,41,333.0,87,1.4,8.9,Strength,73,High Protein,13.0,87,108,91,3,Stressed,-1.26,No,Free,37,17.92
U0880,User880,27,Male,192.0,47.0,Weight Loss,Low,16797,3490,359,104,170.0,44,2.9,9.1,Strength,127,Balanced,21.0,73,132,94,1,Stressed,1.74,Yes,Premium,33,12.75
U0881,User881,33,Female,164.0,51.0,Muscle Gain,Low,12865,1644,1135,39,162.0,105,2.2,6.3,Cardio,42,High Protein,12.3,96,116,71,2,Stressed,-0.74,No,Free,24,18.96
U0882,User882,28,Female,155.0,84.0,Muscle Gain,Low,12444,1602,648,123,186.0,60,2.2,6.2,Cardio,74,Keto,21.6,75,140,94,2,Energetic,-0.54,Yes,Free,5,34.96
U0883,User883,48,Female,170.0,83.0,Weight Loss,High,15799,1572,151,42,148.0,97,1.5,7.7,Yoga,88,High Protein,20.7,100,144,86,2,Happy,-0.74,Yes,Premium,4,28.72
U0884,User884,24,Female,167.0,67.0,Weigh Loss,Low,5759,2833,250,142,396.0,108,4.3,7.6,Cardio,29,Keto,9.3,95,129,85,4,Tired,-2.01,No,Free,9,24.02
U0885,User885,60,Female,181.0,49.0,Muscle Gain,Low,17461,1886,596,69,232.0,63,1.6,5.5,Cardio,66,High Protein,30.9,73,125,72,5,Energetic,-0.15,No,Free,3,14.96
U0886,User886,44,Male,193.0,83.0,Muscle Gain,Low,10719,3122,714,52,140.0,109,1.4,6.1,Strength,149,Vegan,33.1,74,107,83,3,Energetic,-0.52,Yes,Premium,41,22.28
U0887,User887,51,Male,166.0,90.0,Maintain Fitness,Low,10082,1577,380,89,350.0,50,2.2,5.6,Mixed,118,Vegan,30.8,88,141,74,4,Energetic,-2.1,No,Free,6,32.66
U0888,User888,64,Male,184.0,82.0,Muscle Gain,Medium,16974,2286,726,136,314.0,60,1.5,3.6,Cardio,68,Keto,30.0,76,144,77,5,Tired,0.04,No,Free,2,24.22
U0889,User889,18,Female,185.0,55.0,Muscle Gain,Low,11328,2270,598,149,301.0,80,3.6,6.2,Cardio,99,Vegan,10.4,68,131,66,3,Tired,-1.22,Yes,Free,4,16.07
U0890,,40,Male,,,Muscle Gain,Medium,5672,1551,1120,148,,80,3.4,6.0,,88,High Protein,25.0,102,112,67,5,Stressed,1.72,No,,28,43.0
U0891,User891,47,Male,183.0,94.0,Weight Loss,High,10173,2029,469,155,111.0,35,3.3,4.2,Yoga,125,Vegan,33.8,84,139,93,2,Stressed,0.53,Yes,Free,9,28.07
U0892,User892,49,Male,173.0,72.0,Muscle Gain,Low,12584,2616,1116,138,345.0,89,4.4,4.9,Yoga,140,Vegan,15.6,99,138,87,5,Stressed,2.88,Yes,Premium,0,24.06
U0893,User893,40,Female,155.0,48.0,Muscle Gain,meduim,14120,2203,1093,75,256.0,62,2.3,5.8,Strength,147,Vegan,9.6,81,143,67,3,Energetic,-1.56,Yes,Premium,32,19.98
U0894,User894,44,Female,175.0,45.0,Weight Loss,High,13182,3229,697,115,172.0,94,3.9,5.0,Strength,125,Keto,15.5,100,122,74,1,Energetic,1.12,No,Free,5,14.69
U0895,User895,21,Male,179.0,48.0,Maintain Fitness,High,7062,2812,538,73,350.0,117,2.4,4.4,Mixed,33,High Protein,12.4,69,121,76,4,Energetic,0.14,Yes,Premium,44,14.98
U0896,,27,Female,,,Muscle Gain,Medium,10753,2356,675,81,,61,2.2,5.8,,44,Vegan,24.1,83,109,88,5,Happy,-2.35,No,,22,22.58
U0897,,47,Female,,,Maintain Fitness,Low,13571,2698,1077,46,,80,2.8,6.5,,129,Keto,32.6,99,108,86,5,Stressed,-0.01,Yes,,9,33.18
U0898,User898,60,Male,189.0,75.0,Muscle Gain,Medium,17989,1603,1021,48,167.0,77,3.8,5.8,Strength,19,Balanced,20.0,62,108,87,2,Happy,-1.09,Yes,Premium,44,21.0
U0899,User899,19,Female,190.0,64.0,Maintain Fitness,Medium,11357,3347,713,155,323.0,84,2.2,8.0,Cardio,101,High Protein,29.1,85,129,89,1,Happy,0.46,No,Free,0,17.73
U0900,User900,33,Female,168.0,90.0,Muscle Gain,Low,13066,3786,1075,103,171.0,92,1.8,9.2,Mixed,73,Vegan,20.5,63,108,86,2,Tired,-0.86,Yes,Free,44,31.89
U0901,User901,61,Male,181.0,80.0,Maintain Fitness,Low,7832,2848,426,47,340.0,78,1.7,6.9,Strength,25,Balanced,27.6,62,114,89,1,Happy,-0.81,No,Free,24,24.42
U0902,User902,56,Male,165.0,62.0,Muscle Gain,Medium,2926,3059,546,32,294.0,58,1.9,5.1,Mixed,80,High Protein,31.9,63,139,67,4,Stressed,0.87,No,Premium,19,22.77
U0903,User903,19,Female,175.0,103.0,Muscle Gain,Medium,7649,2659,952,97,229.0,90,2.8,6.1,Cardio,22,Balanced,12.7,81,124,79,1,Stressed,2.16,Yes,Premium,38,33.63
U0904,,28,Female,,,Weight Loss,High,4850,1944,590,73,,119,2.6,8.8,,114,Keto,34.7,63,114,74,4,Happy,-2.29,No,,29,31.65
U0905,User905,40,Male,159.0,69.0,Muscle Gain,meduim,14633,1692,184,110,249.0,118,3.5,3.6,Yoga,54,Vegan,18.8,66,138,65,4,Stressed,0.95,Yes,Premium,40,27.29
U0906,User906,52,Male,154.0,82.0,Weight Loss,Medium,13102,3160,1171,133,382.0,118,2.6,8.0,Yoga,51,High Protein,9.3,61,126,69,3,Tired,1.22,Yes,Free,26,34.58
U0907,User907,29,Female,152.0,50.0,Maintain Fitness,Low,15950,1490,218,106,138.0,85,3.5,8.1,Strength,38,High Protein,33.8,67,134,76,3,Stressed,1.15,Yes,Free,10,21.64
U0908,User908,50,mal,159.0,69.0,Maintain Fitness,High,9251,1658,1189,69,354.0,27,3.4,7.4,Mixed,100,Vegan,20.0,96,121,65,3,Happy,2.59,Yes,Free,24,27.29
U0909,User909,21,mal,160.0,51.0,Weight Loss,Medium,12255,3303,180,112,141.0,106,4.3,5.2,Strength,46,Keto,17.6,99,142,75,4,Happy,-1.72,No,Premium,29,19.92
U0910,User910,61,Female,181.0,65.0,Maintain Fitness,High,17199,3149,810,121,114.0,79,1.4,8.3,Strength,144,Keto,24.4,61,123,86,2,Stressed,1.47,No,Free,8,19.84
